Date,taAvg,taMin,taMax,rain,whAvg,whHigh,YN
2022-06-17,20.25714285714286,17.914285714285715,23.228571428571428,0.28571428571428165,0.2857142857142857,0.942857142857143,0
2022-06-18,20.52857142857143,18.37142857142857,23.457142857142856,0.28571428571428165,0.2714285714285714,0.9000000000000002,0
2022-06-19,20.842857142857145,18.7,23.628571428571426,0.28571428571428165,0.2571428571428571,0.8428571428571429,0
2022-06-20,21.271428571428572,19.014285714285712,24.185714285714283,0.28571428571428165,0.21428571428571425,0.7142857142857144,0
2022-06-21,21.87142857142857,19.62857142857143,24.985714285714288,0.08571428571428165,0.1714285714285714,0.6000000000000002,0
2022-06-22,22.928571428571427,20.442857142857143,26.457142857142856,0.014285714285710226,0.11428571428571425,0.4285714285714287,0
2022-06-23,23.6,21.32857142857143,27.042857142857144,0.0,0.1,0.37142857142857155,0
2022-06-24,23.757142857142856,21.857142857142858,26.62857142857143,0.27142857142856736,0.11428571428571425,0.4142857142857144,0
2022-06-25,23.914285714285715,22.17142857142857,26.614285714285717,5.485714285714281,0.14285714285714282,0.47142857142857153,0
2022-06-26,23.914285714285715,22.285714285714285,26.52857142857143,5.499999999999996,0.1571428571428571,0.5000000000000001,0
2022-06-27,23.942857142857143,22.471428571428568,26.528571428571432,5.5571428571428525,0.1714285714285714,0.5428571428571429,0
2022-06-28,24.014285714285716,22.7,26.271428571428572,5.757142857142853,0.19999999999999998,0.5857142857142857,0
2022-06-29,23.985714285714288,22.928571428571427,25.814285714285717,5.857142857142853,0.2285714285714285,0.6285714285714287,0
2022-06-30,23.971428571428568,23.114285714285717,25.471428571428568,6.328571428571424,0.25714285714285706,0.6857142857142858,0
2022-07-01,24.214285714285715,23.22857142857143,25.900000000000002,6.228571428571425,0.2571428571428571,0.6857142857142858,0
2022-07-02,24.542857142857144,23.400000000000002,26.414285714285715,1.0142857142857102,0.22857142857142856,0.6285714285714287,0
2022-07-03,24.97142857142857,23.485714285714288,27.071428571428573,0.9999999999999959,0.21428571428571425,0.585714285714286,0
2022-07-04,25.442857142857143,23.771428571428572,27.52857142857143,0.9428571428571387,0.19999999999999996,0.5428571428571429,0
